word,value
god,0.0060591074
man,0.005871151
lord,0.005072062
thou,0.0042737443
men,0.0041136877
would,0.003918728
world,0.00370712
thus,0.0036387902
unto,0.0036045352
things,0.0035223875
good,0.0034875004
thy,0.0032231803
therefore,0.0030962697
gods,0.0030781762
soul,0.0029758997
great,0.0029369884
life,0.0028008036
body,0.0027733196
brahman,0.0026818751
without,0.0025634572
two,0.0025488203
people,0.0024356665
king,0.0024319934
earth,0.002401101
upon,0.0023791431
death,0.0023006406
evil,0.0022803557
time,0.0022657018
hath,0.0021049299
day,0.0020860413
nature,0.0020240156
knowledge,0.0019946292
called,0.001949963
three,0.0018874446
yet,0.0018727201
son,0.0018725223
thee,0.0018100999
heart,0.0016941848
take,0.0016831887
word,0.0016579928
way,0.0016480351
words,0.0016136016
place,0.0015882342
light,0.0015686455
house,0.0015528098
verse,0.0015255528
together,0.0014486108
truth,0.0014467745
hand,0.0014201312
chapter,0.0014096715
form,0.0013967492
true,0.0013912063
mind,0.00137123
water,0.0013515078
power,0.001345648
heaven,0.001341374
human,0.0013353106
city,0.0013215954
iii,0.0013197261
note,0.0013187834
divine,0.0013037965
whose,0.0012931068
israel,0.0012929008
though,0.0012882202
highest,0.0012688858
spirit,0.0012660144
whole,0.0012422266
father,0.0012362399
work,0.0012116213
fire,0.001205808
days,0.0012021351
second,0.0011779539
order,0.0011762794
thing,0.0011623113
within,0.0011615838
christ,0.0011582619
went,0.0011581343
law,0.0011491277
holy,0.0011140544
thought,0.0011103228
vol,0.0010991411
sun,0.0010866383
art,0.0010755997
love,0.0010747046
well,0.0010709343
set,0.0010587819
text,0.0010445956
land,0.0010342037
years,0.0010168011
works,0.001005647
spiritual,0.0009841409
flesh,0.0009675795
viii,0.00096356694
account,0.0009571716
glory,0.0009519524
whether,0.0009496548
person,0.0009436162
beings,0.0009381353
speak,0.00093230035
long,0.00092869636
